DIA;MES;ANO;DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
30;12;2023;USA;BAQ;42115000;177781;710859906
30;12;2023;USA;BAQ;18785;65325;257579066
30;12;2023;USA;BAQ;636050;82888;330100544
30;12;2023;USA;BAQ;21278;118086;465615221
30;12;2023;USA;BAQ;2531;293161;1163993399
30;12;2023;USA;BAQ;325;55162;218155692
30;12;2023;USA;BAQ;612115;6510020;25797611789
30;12;2023;USA;BAQ;393752;221137;866054644
30;12;2023;USA;BAQ;1323;31021;124038418
30;12;2023;USA;BAQ;67200;109270;429203680
30;12;2023;USA;BAQ;66678;47200;186819196
30;12;2023;USA;BAQ;5179527;6001514;23912928697
30;12;2023;USA;BAQ;19958;94248;376851570
30;12;2023;USA;BAQ;2435000;24779;100236425
30;12;2023;USA;BAQ;81684;100577;396577340
30;12;2023;USA;BAQ;1760250;192624;765721195
30;12;2023;USA;BAQ;37566;77594;305955628
30;12;2023;USA;BAQ;991;110532;437063829
30;12;2023;USA;BAQ;17;7123;27889099
30;12;2023;USA;BAQ;293785;3013349;11839664227
30;12;2023;USA;BAQ;2888;4758;19246671
30;12;2023;USA;BAQ;2275;4972;20114856
30;12;2023;USA;BAQ;1290000;21911;86695658
30;12;2023;USA;BAQ;715;3774;15031253
30;12;2023;USA;BAQ;13517;121265;478151533
30;12;2023;USA;BAQ;641978;1221014;4834846413
30;12;2023;USA;BAQ;68013;1162847;4514934857
30;12;2023;USA;BAQ;11164;1873106;7324411863
30;12;2023;USA;BAQ;224205000;965505;3768911824
30;12;2023;USA;BAQ;727450;102006;405471358
30;12;2023;USA;BAQ;4484;553030;2195985327
30;12;2023;USA;BAQ;583;199887;794839741
30;12;2023;USA;BAQ;39574;233352;930594694
30;12;2023;USA;BAQ;44789;258276;1031273203
30;12;2023;USA;BAQ;827580;8530570;33767054070
30;12;2023;USA;BAQ;4715;164872;638293712
30;12;2023;USA;BAQ;317020;111978;446741431
30;12;2023;USA;BAQ;11985;318750;1251308336
30;12;2023;USA;BAQ;156800;357635;1380787298
30;12;2023;USA;BAQ;177408;298928;1183239110
30;12;2023;USA;BAQ;2915000;27124;107323593
30;12;2023;USA;BAQ;19445;15898;64312526
30;12;2023;USA;BAQ;19505;90672;354884197
30;12;2023;USA;BAQ;11475;305103;1181191009
30;12;2023;USA;BAQ;24000000;115200;442922112
30;12;2023;USA;BAQ;1035000;112442;447128101
30;12;2023;USA;BAQ;1012;117460;465946588
30;12;2023;USA;BAQ;2241;13550;54192356
30;12;2023;USA;BAQ;8099;48966;195836769
30;12;2023;USA;BAQ;723885;7685544;30264977754
30;12;2023;USA;BAQ;2056;92038;355080069
30;12;2023;USA;BAQ;50784;91840;355553968
30;12;2023;USA;BAQ;25930;158131;629374466
30;12;2023;USA;BAQ;1815;1611;6318126
30;12;2023;USA;BAQ;5;5510;21632956
30;12;2023;USA;BAQ;699;19511;77840230
30;12;2023;USA;BAQ;48081;779890;3108674609
30;12;2023;USA;BAQ;8119;44912;176782935
30;12;2023;USA;BAQ;51840;35440;140732993
30;12;2023;USA;BAQ;257;1313;5251922
30;12;2023;USA;BAQ;1319;2760;10951518
30;12;2023;USA;BAQ;8172;20280;80669226
30;12;2023;USA;BAQ;9519;19867;79239670
30;12;2023;USA;BAQ;443;1114;4407712
30;12;2023;USA;BAQ;2338;7951;31711283
30;12;2023;USA;BAQ;15485;54985;218537424
30;12;2023;USA;BAQ;5829;50771;200891282
30;12;2023;USA;BAQ;15197;52069;206025763
30;12;2023;USA;BAQ;2588;9468;37382842
30;12;2023;USA;BAQ;82;333;1315851
30;12;2023;USA;BAQ;3966;9875;38993096
30;12;2023;USA;BAQ;4627;12293;48540152
30;12;2023;USA;BAQ;1862;5752;22713068
30;12;2023;USA;BAQ;6113;17926;70781331
30;12;2023;USA;BAQ;92851;165172;652908112
30;12;2023;USA;BAQ;23113;44534;177358248
30;12;2023;USA;BAQ;18994;24540;97708989
30;12;2023;USA;BAQ;3347;6527;24944724
30;12;2023;USA;BAQ;9320;21152;85562471
30;12;2023;USA;BAQ;17748;34747;137612123
30;12;2023;USA;BAQ;123828;295340;1161016073
30;12;2023;USA;BAQ;22226;35560;142236800
30;12;2023;USA;BAQ;24096;19578;77312516
30;12;2023;USA;BAQ;19900;53784;212071926
30;12;2023;USA;BAQ;22226;37380;149516636
30;12;2023;USA;BAQ;20386;44794;177201667
30;12;2023;USA;BAQ;27710;5872;23383647
30;12;2023;USA;BAQ;19731;68780;273171713
30;12;2023;USA;BAQ;543;5527;21864623
30;12;2023;USA;BAQ;14121;49165;193858912
30;12;2023;USA;BAQ;41150;39620;158420166
30;12;2023;USA;BAQ;12636;44035;169306862
30;12;2023;USA;BAQ;23536;32481;129374943
30;12;2023;USA;BAQ;61842;61626;249290242
30;12;2023;USA;BAQ;3327;93935;361372136
30;12;2023;USA;BAQ;401;11545;45977962
30;12;2023;USA;BAQ;1575;44346;176607945
30;12;2023;USA;BAQ;4641;136835;522990212
30;12;2023;USA;BAQ;652;19962;79498665
30;12;2023;USA;BAQ;157780;158900;629343659
30;12;2023;USA;BAQ;202860;205800;802586666
30;12;2023;USA;BAQ;17700;149153;594100564
30;12;2023;USA;BAQ;43932;73440;293650574
30;12;2023;USA;BAQ;380901;272148;1057614472
30;12;2023;USA;BAQ;1541631;1465464;5763070684
30;12;2023;USA;BAQ;999799;966249;3799861823
30;12;2023;USA;BAQ;427202;307971;1210557189
30;12;2023;USA;BAQ;568;428610;1686719713
30;12;2023;USA;BAQ;63880;80155;312455460
30;12;2023;USA;BAQ;45070;43473;169723770
30;12;2023;USA;BAQ;87480;115244;452517436
30;12;2023;USA;BAQ;13798;25741;102951087
30;12;2023;USA;BAQ;163810;162264;629987486
30;12;2023;USA;BAQ;4977;28191;112508335
30;12;2023;USA;BAQ;17743;51192;202554458
30;12;2023;USA;BAQ;20264;20264;80179785
30;12;2023;USA;BAQ;91778;94125;367199180
30;12;2023;USA;BAQ;15898;90091;359543168
30;12;2023;USA;BOG;285;1383;5565910
30;12;2023;USA;BOG;10;724;2843828
30;12;2023;USA;CTG;193734;309969;1191770065
30;12;2023;USA;CTG;3056000;49181;193203740
30;12;2023;USA;CTG;2271000;56199;219057187
30;12;2023;USA;CTG;24365;34874;139442518
30;12;2023;USA;CTG;24015;34341;137314631
30;12;2023;USA;CTG;212514;321073;1269183225
30;12;2023;USA;CTG;24025;171336;670854114
30;12;2023;USA;CTG;77838;70712;277970907
30;12;2023;USA;CTG;96623;103594;408305024
30;12;2023;USA;CTG;24240;55548;219331605
30;12;2023;USA;CTG;13453;59621;235417009
30;12;2023;USA;CTG;93139;82740;330095367
30;12;2023;USA;CTG;112500;265500;1061612405
30;12;2023;USA;CTG;15744;89314;355751258
30;12;2023;USA;CTG;1238;79013;315685539
30;12;2023;USA;CTG;15268;72800;287052584
30;12;2023;USA;CTG;6814000;65745;251776763
30;12;2023;USA;CTG;6655;43668;166899903
30;12;2023;FIN;BAQ;8799750;2060901;8090625085
30;12;2023;FRA;BAQ;18375000;2188462;8852812274
30;12;2023;FRA;CTG;132688;145955;580268521
30;12;2023;FRA;CTG;67032;94080;371478643
30;12;2023;GRC;BAQ;19866;39335;155637888
30;12;2023;GTM;BAQ;1359;47778;187484465
30;12;2023;GTM;BAQ;60020;58890;235023721
30;12;2023;GTM;BAQ;8170;258908;1024438322
30;12;2023;GTM;BAQ;80910;81979;327058920
30;12;2023;GTM;CTG;48071;35091;134119939
30;12;2023;GTM;CTG;893;3523;14090243
30;12;2023;HTI;BAQ;1671;4769;18723096
30;12;2023;HTI;BAQ;59995;108648;433601849
30;12;2023;HND;BAQ;4849;7268;28944372
30;12;2023;HND;CTG;8978;10213;39034597
30;12;2023;HKG;BAQ;26897;129098;509748617
30;12;2023;IND;BAQ;21830;158446;609194765
30;12;2023;IND;BAQ;60916;50831;202252689
30;12;2023;IND;BAQ;60132;98302;388321812
30;12;2023;IND;BAQ;22480;36185;144685285
30;12;2023;IND;BAQ;20112;39740;152791519
30;12;2023;IND;BAQ;1055410;105558;403447954
30;12;2023;ISR;BAQ;1453095;71635;281282220
30;12;2023;ISR;BAQ;2849;13;50705
30;12;2023;ISR;CTG;27;18540;71776683
30;12;2023;JAM;BAQ;1998000;154845;606284758
30;12;2023;JAM;BAQ;27785;35336;135858784
30;12;2023;JAM;BAQ;1212000;18553;73899382
30;12;2023;JAM;BAQ;2079;100366;406003683
30;12;2023;JAM;BAQ;15091;5373;21401943
30;12;2023;JAM;BAQ;4344;16961;67557888
30;12;2023;JAM;CTG;24005;16419;64570886
30;12;2023;JAM;CTG;24985;17090;67479522
30;12;2023;JPN;BAQ;26999;52378;206528262
30;12;2023;JPN;BAQ;18124;131643;506142938
30;12;2023;JPN;BAQ;52876;251212;994313206
30;12;2023;JPN;BAQ;16668;112193;414949698
30;12;2023;JPN;BAQ;16;14443;57527122
30;12;2023;JPN;BOG;586500;16599;66105518
30;12;2023;MYS;BAQ;23376;34727;138300875
30;12;2023;MYS;BAQ;23950;39215;157770180
30;12;2023;MYS;BAQ;24875;37025;145990331
30;12;2023;MYS;BAQ;15536;75470;297581235
30;12;2023;MEX;BAQ;2512024;2228341;8786415926
30;12;2023;MEX;BAQ;1123890;1032300;4070389751
30;12;2023;MEX;BAQ;787954;684767;2700058243
30;12;2023;MEX;BAQ;895914;905371;3569906394
30;12;2023;MEX;BAQ;114000;309120;1236303802
30;12;2023;MEX;BAQ;6179270;673540;2665037832
30;12;2023;MEX;CTG;136800;369092;1476157618
30;12;2023;MEX;CTG;6308;169828;652954470
30;12;2023;MEX;CTG;23742;18141;69748775
30;12;2023;MEX;CTG;134707;118655;479986752
30;12;2023;NCL;BAQ;6889960;771676;3086632629
30;12;2023;NCL;BAQ;22914790;7974347;31896669989
30;12;2023;NZL;BAQ;53500000;263910;1051021575
30;12;2023;NZL;BAQ;672;14028;55866510
30;12;2023;NLD;BAQ;5541935;5145299;19919766691
30;12;2023;NLD;BAQ;775215;777728;3010934640
30;12;2023;NLD;BAQ;17600000;5913600;22602074880
30;12;2023;NLD;CTG;26037;35265;135587148
30;12;2023;NLD;CTG;93992;124266;494175452
30;12;2023;NLD;CTG;67806;89582;342388335
30;12;2023;PAN;BAQ;2014;11872;47379408
30;12;2023;PAN;BAQ;2038;1417;5655316
30;12;2023;PAN;BAQ;47;3629;14510593
30;12;2023;PAN;BAQ;391209;607595;2424837137
30;12;2023;PAN;BAQ;56673;85213;340074379
30;12;2023;PAN;BAQ;201000;84938;328833994
30;12;2023;PAN;BAQ;171;23770;93314218
30;12;2023;PAN;BAQ;17836;84728;338787355
30;12;2023;PAN;BAQ;21123;58537;234059980
30;12;2023;PAN;BAQ;97520;14549;57940158
30;12;2023;PAN;BAQ;24925;21186;83172345
30;12;2023;PAN;BAQ;11280;20564;80729220
30;12;2023;PAN;BAQ;190;2420;9636017
30;12;2023;PAN;BAQ;5317;13392;51845297
30;12;2023;PAN;BAQ;3258;9435;36527131
30;12;2023;PAN;BAQ;60;768;3057963
30;12;2023;PAN;BAQ;15265;71823;281960657
30;12;2023;PAN;BAQ;12866;42135;163877334
30;12;2023;PAN;BAQ;47629;17657;69849764
30;12;2023;PAN;BAQ;67;1326;5302024
30;12;2023;PAN;BAQ;44388;87107;347742934
30;12;2023;PAN;BAQ;9654;18536;73830394
30;12;2023;PAN;BAQ;44479;58592;231351000
30;12;2023;PAN;BAQ;17107;29169;115774798
30;12;2023;PAN;BAQ;24620;32080;128026712
30;12;2023;PAN;BAQ;54420;65764;258624776
30;12;2023;PAN;BAQ;138740;171095;661791990
30;12;2023;PAN;BAQ;233;177675;700751293
30;12;2023;PAN;BAQ;490;12102;47384730
30;12;2023;PAN;BAQ;13577;19975;78860251
30;12;2023;PRY;BAQ;20;15733;62657867
30;12;2023;PER;BAQ;415;14206;57189109
30;12;2023;PER;BAQ;99093;65896;257939532
30;12;2023;PER;BAQ;14;12072;48076461
30;12;2023;PER;BOG;245;43761;174586698
30;12;2023;PER;BOG;2319;60098;239762181
30;12;2023;PER;BOG;680;31696;125412832
30;12;2023;PER;CTG;3183;105818;414321014
30;12;2023;PRI;BAQ;16948089;7111979;28406825962
30;12;2023;PRI;BAQ;22490;23335;91367929
30;12;2023;PRI;BAQ;74189;126155;503470225
30;12;2023;PRI;BAQ;24557;33763;134744401
30;12;2023;PRI;BAQ;25476;42327;168922177
30;12;2023;PRI;BAQ;23673;49011;192760198
30;12;2023;PRI;BAQ;9087;21383;84607399
30;12;2023;PRI;BAQ;72723;83974;329662296
30;12;2023;PRI;BAQ;5163;11453;45157985
30;12;2023;PRI;BAQ;9849;21294;83171771
30;12;2023;PRI;BAQ;4846000;59171;232291202
30;12;2023;PRI;BAQ;300728;313839;1239212976
30;12;2023;PRI;BAQ;4993;12517;50634828
30;12;2023;PRI;BAQ;5328;11255;41368401
30;12;2023;PRI;BAQ;2036;3792;15340809
30;12;2023;PRI;BAQ;8028;16902;67393540
30;12;2023;PRI;BAQ;2386000;21411;86614066
30;12;2023;PRI;BAQ;52405;69212;275005070
30;12;2023;PRI;CTG;3397;8784;35172866
30;12;2023;PRI;CTG;2224;14081;56390180
30;12;2023;GBR;BAQ;18;14857;58785227
30;12;2023;GBR;CTG;2987110;141770;566866763
30;12;2023;GBR;CTG;4130750;179386;702373326
30;12;2023;DOM;BAQ;625;23858;93695875
30;12;2023;DOM;BAQ;2199;78091;312248884
30;12;2023;DOM;BAQ;208080;114224;454896124
30;12;2023;DOM;BAQ;401250;153679;614486019
30;12;2023;DOM;BAQ;4511;163262;646920086
30;12;2023;DOM;BAQ;3688;14603;57768032
30;12;2023;DOM;BAQ;876;7952;30393056
30;12;2023;DOM;BAQ;442170;242725;965670940
30;12;2023;DOM;BAQ;1121;9993;39865977
30;12;2023;DOM;BAQ;2;1565;6058703
30;12;2023;DOM;BOG;379;35713;139832770
30;12;2023;DOM;CTG;2467;11507;45923854
30;12;2023;ZAF;BAQ;3000000;901350;3565632438
30;12;2023;ZAF;BAQ;30273000;8407899;33260637676
30;12;2023;SUR;BAQ;7051;18720;75314491
30;12;2023;THA;BAQ;23512;11266;45059018
30;12;2023;THA;BAQ;20642;35091;139751500
30;12;2023;THA;BAQ;43441;210847;825556012
30;12;2023;THA;BAQ;44093;142344;564596558
30;12;2023;THA;BAQ;19814;30032;117587724
30;12;2023;THA;BAQ;21576;35277;139581673
30;12;2023;TTO;BAQ;64550;80122;316706984
30;12;2023;TUR;BAQ;5431595;312509;1202366757
30;12;2023;TUR;BAQ;5087720;997448;3945782656
30;12;2023;TUR;CTG;112548;36494;143895833
30;12;2023;URY;BOG;278400;15775;62286560
30;12;2023;VEN;BAQ;23112;80638;322506356
30;12;2023;VEN;BAQ;394380;622473;2445892468
30;12;2023;VEN;CUC;67330;60240;236897649
30;12;2023;VEN;CUC;101890;93388;365331744
30;12;2023;VEN;MAI;110226;91537;359206536
30;12;2023;VEN;MAI;210;26130;103174639
30;12;2023;VEN;MAI;7144;101874;400791133
30;12;2023;VEN;MAI;10224;9212;37029625
30;12;2023;VEN;MAI;160;17992;71121026
30;12;2023;VEN;MAI;93;6630;26178820
30;12;2023;VEN;MAI;64170;55186;213650614
30;12;2023;VEN;MAI;11218;24300;95949522
30;12;2023;VEN;MAI;17108;15401;61962906
30;12;2023;VEN;MAI;5760;24149;96183102
30;12;2023;VEN;MAI;61496;56005;223076316
30;12;2023;VEN;MAI;7300;5514;21962651
30;12;2023;VEN;MAI;22762;21745;86614234
30;12;2023;XCF;BAQ;2;4503;17970693
30;12;2023;XCF;BAQ;13;1800;7185180
30;12;2023;XCF;BAQ;2945;1101;4392163
30;12;2023;DEU;CLO;14;316147;1264118141
30;12;2023;ABW;CLO;14;10599;41031756
30;12;2023;ABW;CLO;3129;27979;110029267
30;12;2023;ARG;BOG;152;6186;24392412
30;12;2023;BOL;BOG;76;21958;87848546
30;12;2023;BOL;BOG;781;13260;52816808
30;12;2023;BOL;BOG;73255;123522;486792457
30;12;2023;COL;CLO;0;9;37020
30;12;2023;CRI;BOG;14;8180;31264331
30;12;2023;CRI;BOG;269;134228;535508918
30;12;2023;CRI;BOG;250;2319;9275791
30;12;2023;CRI;BOG;162;8974;35139027
30;12;2023;CRI;BUN;645780;38477;154802701
30;12;2023;CRI;BUN;217875;5620;22611245
30;12;2023;CRI;BUN;302050;33900;136385009
30;12;2023;CRI;BUN;9991;82513;315368353
30;12;2023;CRI;CLO;80100;88269;348861486
30;12;2023;CRI;CLO;224;11660;46633354
30;12;2023;CRI;CLO;2556;20325;80340731
30;12;2023;CHL;BOG;401;9180;35293433
30;12;2023;CHL;BOG;7464;448;1750181
30;12;2023;CHL;BUN;151800;11805;45117963
30;12;2023;CHL;BUN;166800;7943;30357817
30;12;2023;CHL;BUN;16563;195716;769671689
30;12;2023;CHL;BUN;139200;6636;26698545
30;12;2023;CHL;CLO;431;392766;1553798518
30;12;2023;CHL;CLO;173;8079;32242320
30;12;2023;CHL;CLO;2406;7459;29766378
30;12;2023;CHN;BOG;1681;61344;242670373
30;12;2023;CHN;BOG;2446;10860;42708871
30;12;2023;ECU;BOG;2654;48100;188110838
30;12;2023;ECU;BOG;5789;166000;656613564
30;12;2023;ECU;BOG;841;24322;96707393
30;12;2023;ECU;BOG;118;3437;13595410
30;12;2023;ECU;CLO;56;43137;168738831
30;12;2023;ECU;CLO;1312;22551;88683051
30;12;2023;ECU;CLO;121;7899;31582471
30;12;2023;ECU;IPI;16;125;476075
30;12;2023;ECU;IPI;429120;18225;73321916
30;12;2023;ECU;IPI;1296000;19310;73805314
30;12;2023;ECU;IPI;454;14556;57095946
30;12;2023;SLV;BOG;581;174237;691695181
30;12;2023;SLV;BOG;23;2187;8562106
30;12;2023;SLV;BOG;230;13868;54299810
30;12;2023;ARE;CLO;12;711957;2787619519
30;12;2023;ARE;CLO;12;656571;2619423751
30;12;2023;ESP;CLO;371;48770;192569032
30;12;2023;ESP;CLO;312;42535;170114675
30;12;2023;ESP;CLO;630;487619;1916703510
30;12;2023;ESP;CLO;1396;21742;85197506
30;12;2023;ESP;CLO;717;1865;7518001
30;12;2023;ESP;CLO;2429;308;1226121
30;12;2023;ESP;CLO;1159;38962;155191490
30;12;2023;USA;BOG;2557472;2152555;8494358799
30;12;2023;USA;BOG;3366;63278;244976761
30;12;2023;USA;BOG;512;9484;36717722
30;12;2023;USA;BOG;11293;79875;314508973
30;12;2023;USA;BOG;6;382;1506237
30;12;2023;USA;BOG;93;6086;23997281
30;12;2023;USA;BUN;4994;71849;282552502
30;12;2023;USA;BUN;24507;323885;1273707187
30;12;2023;USA;CLO;760;606895;2398982644
30;12;2023;USA;CLO;5363;253972;1002975839
30;12;2023;USA;CLO;3923;122930;488346280
30;12;2023;USA;CLO;2211;27248;109624869
30;12;2023;USA;CLO;217710;157808;624450681
30;12;2023;USA;CLO;545;16050;63491874
30;12;2023;USA;CLO;394;23660;94225950
30;12;2023;USA;CLO;2834;49623;199598333
30;12;2023;USA;CLO;884;5649;22214257
30;12;2023;USA;CLO;6595;68234;266091134
30;12;2023;USA;CLO;226314;27711;109841256
30;12;2023;USA;CLO;10750;752;3009571
30;12;2023;USA;CLO;2577;24991;97263061
30;12;2023;USA;CLO;4628;75390;300772653
30;12;2023;USA;CLO;15078;10555;42202674
30;12;2023;USA;CLO;539;4057;16183809
30;12;2023;USA;CLO;1084;15329;59846778
30;12;2023;USA;CLO;5178;77967;310773549
30;12;2023;USA;CLO;2149;52961;211653356
30;12;2023;USA;CTG;4007;89987;355976785
30;12;2023;USA;CTG;12345;371931;1471315591
30;12;2023;USA;CTG;7616;94869;375288876
30;12;2023;USA;CTG;1294;6687;26452614
30;12;2023;USA;CTG;1072;16123;64148176
30;12;2023;FRA;BOG;4488;126079;497134305
30;12;2023;GTM;BOG;464;21815;87192795
30;12;2023;GTM;BOG;63;48409;193631683
30;12;2023;GTM;BOG;360;202412;809446351
30;12;2023;GTM;BOG;35;2707;10598403
30;12;2023;GTM;BOG;619;32800;128426652
30;12;2023;GTM;BUN;279456;30279;121817730
30;12;2023;GTM;BUN;89808;14140;54123328
30;12;2023;GTM;BUN;330960;16199;61914840
30;12;2023;GTM;CLO;43055;92956;362448228
30;12;2023;GTM;CLO;4647;88213;351463076
30;12;2023;GTM;CLO;846;17642;71207823
30;12;2023;GTM;CLO;227331;64526;258007776
30;12;2023;GTM;CLO;59;2396;9212319
30;12;2023;GTM;CLO;1;86;332268
30;12;2023;HND;BOG;381;1805;7216191
30;12;2023;HND;BOG;3;784;3102654
30;12;2023;HND;BOG;372;22524;88189971
30;12;2023;HND;BOG;5917;13889;55321970
30;12;2023;HND;CLO;3410;9445;37077681
30;12;2023;HKG;CLO;501;121956;485769121
30;12;2023;ITA;BOG;201;6;22158
30;12;2023;MEX;BOG;4761;65876;263405845
30;12;2023;MEX;BOG;92;2470;9712121
30;12;2023;MEX;BOG;313;8277;32656755
30;12;2023;MEX;BOG;4808;2428;9485829
30;12;2023;MEX;BOG;295;1277;5015399
30;12;2023;MEX;BOG;37;76;305326
30;12;2023;MEX;BOG;937;2123;8587517
30;12;2023;MEX;BOG;569;1636;6289725
30;12;2023;MEX;BOG;630;1428;5708153
30;12;2023;MEX;BOG;866;2502;10119967
30;12;2023;MEX;BOG;214;712;2707131
30;12;2023;MEX;BOG;1585;1787;6942842
30;12;2023;MEX;BOG;111;541;2186603
30;12;2023;MEX;BOG;200;289;1109812
30;12;2023;MEX;BOG;1548;4645;18530901
30;12;2023;MEX;BOG;7;108;417162
30;12;2023;MEX;BOG;180;1160;4600105
30;12;2023;MEX;BOG;218;960;3818799
30;12;2023;MEX;BOG;379;2745;10770218
30;12;2023;MEX;BOG;22;3297;12779776
30;12;2023;MEX;BOG;112;1366;5467106
30;12;2023;MEX;BOG;30;713;2884768
30;12;2023;MEX;BOG;3827;21035;83012768
30;12;2023;MEX;BOG;21;4012;15423840
30;12;2023;MEX;BOG;502;4950;19344784
30;12;2023;MEX;BOG;2;340;1346765
30;12;2023;MEX;BOG;24;2619;11239697
30;12;2023;MEX;BOG;8602;1433;5729116
30;12;2023;MEX;BOG;29;18;71010
30;12;2023;MEX;BOG;2501;19508;77853289
30;12;2023;MEX;BOG;55;577;2320185
30;12;2023;MEX;BOG;22;172;694012
30;12;2023;MEX;BOG;140;424;1707531
30;12;2023;MEX;BOG;263;1909;7681314
30;12;2023;MEX;BOG;5;370;1486978
30;12;2023;MEX;BOG;37;135;542972
30;12;2023;MEX;BOG;25;417;1676472
30;12;2023;MEX;BOG;12;2062;8296261
30;12;2023;MEX;BOG;7;260;1124264
30;12;2023;MEX;BOG;4223;2792;11231475
30;12;2023;MEX;BOG;2581;373;1498968
30;12;2023;MEX;BUN;10643;84701;323730123
30;12;2023;MEX;BUN;161500;6200;23697016
30;12;2023;MEX;BUN;41232000;402969;1575054055
30;12;2023;MEX;BUN;18205000;184641;742850121
30;12;2023;MEX;CLO;6;4703;19023375
30;12;2023;MEX;CLO;3732;38667;154015027
30;12;2023;MEX;CLO;605360;316838;1252467879
30;12;2023;MEX;CLO;872;14400;55747951
30;12;2023;MEX;CLO;2544;14352;56788765
30;12;2023;MEX;CLO;407;752;2893066
30;12;2023;MEX;CLO;5542;17422;66983818
30;12;2023;MEX;CLO;354;675;2594670
30;12;2023;MEX;CLO;294;889;3417575
30;12;2023;MEX;CLO;4863;20270;77932492
30;12;2023;MEX;CLO;303;194;747393
30;12;2023;MEX;CLO;96;143;548116
30;12;2023;MEX;CLO;259;1093;4212069
30;12;2023;MEX;CLO;248;1367;5254164
30;12;2023;MEX;CLO;1243;10640;41157688
30;12;2023;MEX;CLO;869;18742;72057507
30;12;2023;MEX;CLO;523;13590;54972855
30;12;2023;MEX;CLO;25561;488309;1927091939
30;12;2023;MEX;CLO;676;1674;6437519
30;12;2023;MEX;CLO;5323;319;1240028
30;12;2023;MEX;CLO;65;334;1285666
30;12;2023;MEX;CLO;1539;4938;18984557
30;12;2023;MEX;CLO;508;627;2409850
30;12;2023;MEX;CLO;39;278;1067896
30;12;2023;MEX;CLO;1263;632;2427998
30;12;2023;MEX;CLO;26;121;464145
30;12;2023;NIC;BOG;229;1114;4456140
30;12;2023;NIC;BOG;13;1453;5811629
30;12;2023;PAN;BOG;76;13445;52783116
30;12;2023;PAN;BOG;2;742;2914649
30;12;2023;PAN;BOG;299;194870;765014368
30;12;2023;PAN;BOG;202;14170;55482512
30;12;2023;PAN;BUN;1153;3766;15152535
30;12;2023;PAN;BUN;460784;486165;1955945620
30;12;2023;PAN;BUN;447119;614953;2441255109
30;12;2023;PAN;BUN;26110;14175;56087667
30;12;2023;PAN;CLO;531;419518;1653940843
30;12;2023;PAN;CLO;261690;4449;17495031
30;12;2023;PAN;CLO;3158;58967;231087356
30;12;2023;PAN;CLO;1069;20066;78245125
30;12;2023;PAN;CLO;1019;12975;51212713
30;12;2023;PAN;CLO;114400;146530;579009308
30;12;2023;PAN;CLO;14;4195;16239029
30;12;2023;PAN;CLO;13874;971;3830577
30;12;2023;PER;BOG;1578;1453;5809075
30;12;2023;PER;BOG;45;22053;87826670
30;12;2023;PER;BOG;61;15017;59813211
30;12;2023;PER;BOG;13;28183;111514633
30;12;2023;PER;BOG;429;11681;46601934
30;12;2023;PER;BOG;36360;23298;92183328
30;12;2023;PER;BUN;19533;223387;878487634
30;12;2023;PER;CLO;14670;14133;54340584
30;12;2023;PER;CLO;197580;127442;500306096
30;12;2023;PRI;CLO;2538;47669;190383403
30;12;2023;PRI;CLO;1247;24274;96643681
30;12;2023;DOM;BOG;916;12065;48812892
30;12;2023;DOM;BOG;454;26898;105318215
30;12;2023;DOM;BOG;30;196;758812
30;12;2023;DOM;CLO;2;1579;6113910
30;12;2023;DOM;CLO;131599;194343;776950513
30;12;2023;URY;BOG;78;62898;248009095
30;12;2023;URY;CLO;169;87977;353278078
30;12;2023;VEN;CLO;12;10249;41296543
30;12;2023;XCF;CLO;95;3485;13646918
30;12;2023;XCF;CLO;142;509;2127452
30;12;2023;XCF;CLO;1460;5514;22184543
30;12;2023;XCF;CLO;7793;48262;184807662
30;12;2023;XCF;CLO;1455;11761;46031374
30;12;2023;XCF;CLO;144;3350;13399010
30;12;2023;XCF;CLO;103;5539926;21812256272
30;12;2023;XCF;CLO;5;308485;1197733593
30;12;2023;XCF;CLO;87;4640942;18338222069
30;12;2023;XCF;CLO;314;1186;4724335
30;12;2023;XCF;CLO;1660583;2211858;8810162949
30;12;2023;XCF;CLO;1610137;2313655;8842906086
30;12;2023;XCF;CLO;52800;78197;300651300
30;12;2023;XCF;CLO;984;4764;18845852
30;12;2023;XCF;CLO;32;1767810;6796892643
30;12;2023;XCF;CLO;15573;40674;161205161
30;12;2023;XCF;CLO;1975;6968;27515401
30;12;2023;VEN;CUC;29952;12012;48121153
30;12;2023;VEN;CUC;14844;199994;785129660
30;12;2023;VEN;CUC;420771;27197;106768224
30;12;2023;VEN;CUC;5064;11008;43405190
30;12;2023;VEN;CUC;60500;13781;54338896
30;12;2023;VEN;CUC;6482;25457;101788790
30;12;2023;VEN;CUC;328207;110717;441656585
30;12;2023;VEN;CUC;238226;193050;770380707
30;12;2023;VEN;CUC;27115;21672;86461528
30;12;2023;VEN;CUC;10254;41577;162790893
30;12;2023;VEN;CUC;947349;107368;423752486
30;12;2023;VEN;CUC;58310;9467;37782459
30;12;2023;VEN;CUC;115619;133072;526416863
30;12;2023;VEN;CUC;434;2943;11840106
30;12;2023;VEN;CUC;1422;4770;18725923
30;12;2023;VEN;CUC;1767;1667;6572242
30;12;2023;VEN;CUC;31790;27864;109868351
30;12;2023;VEN;CUC;54252;24457;94684827
30;12;2023;VEN;CUC;60964;22719;90637390
30;12;2023;VEN;CUC;30343;24252;96786822
